,train_size,target,model,features_type,random_seed,repeat,r2_mean,r2_std,kendal_mean,kendal_std
193,614,fpga_latency,MLP10,only_full_features,42,100,0.9965636475351403,0.003083805265688851,0.9706631454309929,0.0031634407516574533
194,614,fpga_latency,MLP10,full_features_one_hot,42,100,0.9968517991875107,0.0021307884983105254,0.971836872042279,0.002750995532880902
195,614,fpga_latency,MLP10,full_features_one_hot_proxies,42,100,0.8506734913198941,0.48189117293041295,0.9702543018747758,0.003045319142713306
196,614,fpga_energy,MLP10,only_one_hot,42,100,0.9966016722148399,0.0011390067276688012,0.9679204463350756,0.0035976827283241077
197,614,fpga_energy,MLP10,only_full_features,42,100,0.9966556710932353,0.0022863574028920215,0.9703605092919845,0.0035734882004256874
198,614,fpga_energy,MLP10,full_features_one_hot,42,100,0.9967604696477409,0.0014028818369980272,0.9713066534191438,0.0035365392817489957
199,614,fpga_energy,MLP10,full_features_one_hot_proxies,42,100,0.8914656314118513,0.3470056973688114,0.9697911828748975,0.003941582966982899
200,276,edgegpu_latency,MLP10,only_one_hot,42,100,0.9017846473320891,0.011178733194449435,0.8419991531071278,0.013102427712523923
201,276,edgegpu_latency,MLP10,only_full_features,42,100,0.8577325353972407,0.014148816076349694,0.7763587209214613,0.011198573727024121
202,276,edgegpu_latency,MLP10,full_features_one_hot,42,100,0.9004386948631455,0.012328071777850006,0.8271628045999126,0.010792514955933011
203,276,edgegpu_latency,MLP10,full_features_one_hot_proxies,42,100,-3323509.995703812,33235092.7169052,0.8313671321339602,0.010566604106991926
204,276,edgegpu_energy,MLP10,only_one_hot,42,100,0.9044052883625313,0.008867443959596277,0.8381564446688646,0.010900393216400394
205,276,edgegpu_energy,MLP10,only_full_features,42,100,0.8638935045051445,0.013358041349191703,0.7799233281928657,0.008705328425796174
206,276,edgegpu_energy,MLP10,full_features_one_hot,42,100,0.9052074013271398,0.010114450572874256,0.8283065573954258,0.009318831764435489
207,276,edgegpu_energy,MLP10,full_features_one_hot_proxies,42,100,-2268415.136149291,22684147.919113427,0.8316592020787483,0.008637813273520676
208,276,raspi4_latency,MLP10,only_one_hot,42,100,0.9099695964224391,0.008341828290704869,0.8040313397703133,0.009116234376497563
209,276,raspi4_latency,MLP10,only_full_features,42,100,0.8896657546691915,0.012924982119423053,0.7846403324731844,0.008238920273333578
210,276,raspi4_latency,MLP10,full_features_one_hot,42,100,0.9064646889502714,0.009857466471104618,0.8000855413012842,0.008541134577096163
211,276,raspi4_latency,MLP10,full_features_one_hot_proxies,42,100,-6585831.842051151,65858307.493164346,0.8036970798740637,0.0084289369913109
212,276,edgetpu_latency,MLP10,only_one_hot,42,100,0.6014689462090138,0.029945114237492024,0.7042161837738429,0.020649960186050764
213,276,edgetpu_latency,MLP10,only_full_features,42,100,0.5352660431369766,0.03887930280327237,0.6887378963123025,0.019739830462650328
214,276,edgetpu_latency,MLP10,full_features_one_hot,42,100,0.5778877076125145,0.03506709937849909,0.7015042501593,0.02181730441180621
215,276,edgetpu_latency,MLP10,full_features_one_hot_proxies,42,100,-66123.70863931594,661199.0135464149,0.7027140804376657,0.02099235973488707
216,276,pixel3_latency,MLP10,only_one_hot,42,100,0.8871373555819249,0.009374381570334125,0.7933788608825532,0.01010277850718446
217,276,pixel3_latency,MLP10,only_full_features,42,100,0.8660560383225763,0.010618219802436043,0.7797331480464205,0.00828405889424013
218,276,pixel3_latency,MLP10,full_features_one_hot,42,100,0.8832769890172283,0.01131196440616311,0.7929076014584672,0.00917839759224525
219,276,pixel3_latency,MLP10,full_features_one_hot_proxies,42,100,-4411185.028963889,44111840.85277381,0.7956734770483042,0.00938229537936415
220,276,eyeriss_latency,MLP10,only_one_hot,42,100,0.9929138805479535,0.0017476090888874825,0.9327671262815374,0.006324774407587977
221,276,eyeriss_latency,MLP10,only_full_features,42,100,0.9922067085618046,0.00170298399491399,0.9272540030648548,0.005802581427506447
